Name,kV,kV_Sort,Owner,Status,Circuit,Type,Legend,Length_Mil,Length_Fee,TLine_Name,Source,Comments,Creator,Creator_Da,Last_Edito,Last_Edi_1,GlobalID,geometry,lon,lat,risk_label,NDVI,slope,landcover
PG&E 115kV,115.0,115.0,PG&E,Operational,Double,OH,PG&E_115kV,0.0,344.42978783,,Digital Globe; ESRI,,MSNYDER,2008-10-16,SVC_AGIS_SQLADM,2016-04-25,1b95fd9c-ecf0-4887-825b-db4339ac7eae,POINT (-119.09764658392689 35.37847786867621),-119.09764658392689,35.37847786867621,0,0.0686339723045292,3.0032663345336914,52.0
PG&E 115kV,115.0,115.0,PG&E,Operational,Double,OH,PG&E_115kV,6.0,30677.92404347,,Digital Globe; ESRI,,MSNYDER,2008-10-16,SVC_AGIS_SQLADM,2016-04-25,23727e47-a1f3-477c-a102-ef042e86837b,POINT (-119.09197675349027 35.34004181139568),-119.09197675349027,35.34004181139568,0,0.2224988416018094,7.294281482696533,23.0
PG&E 115kV,115.0,115.0,PG&E,Operational,Double,OH,PG&E_115kV,0.0,38.78877499,,Digital Globe; ESRI,,MSNYDER,2008-10-16,SVC_AGIS_SQLADM,2016-04-25,2083baad-8594-4341-84b3-24bf604dc21e,POINT (-119.06782896754993 35.31794374799595),-119.06782896754993,35.31794374799595,0,0.0696387408615231,0.9274099469184875,23.0
PG&E 115kV,115.0,115.0,PG&E,Operational,Double,OH,PG&E_115kV,0.0,23.65471181,,Digital Globe; ESRI,,MSNYDER,2008-10-16,SVC_AGIS_SQLADM,2016-04-25,3dcc5ec9-cd00-45d9-9d86-426d34462db4,POINT (-119.06784344948603 35.31792870866152),-119.06784344948603,35.31792870866152,0,0.0696387408615231,8.369269371032715,23.0
PG&E 115kV,115.0,115.0,PG&E,Operational,Double,OH,PG&E_115kV,0.0,195.0474402,,Digital Globe; ESRI,,MSNYDER,2008-10-16,SVC_AGIS_SQLADM,2016-04-25,44c5a189-350a-4526-a28d-5b2053c669fb,POINT (-119.06782884311862 35.3176621472522),-119.06782884311862,35.3176621472522,0,0.0553186056597279,5.847886562347412,22.0
PG&E 115kV,115.0,115.0,PG&E,Operational,Double,OH,PG&E_115kV,4.0,20590.66085598,,Digital Globe,,MTUCK,2008-10-22,SVC_AGIS_SQLADM,2016-04-25,b141bc4e-5d05-424b-9a27-60e7c2d8fd0f,POINT (-119.7785511704487 36.84398999170437),-119.7785511704487,36.84398999170437,0,0.56766650479997,1.854334115982056,22.0
PG&E 60kV,60.0,60.0,PG&E,Operational,Single,OH,PG&E_60_70kV,1.0,4784.54411517,,Jim Woodward & BING,,FTHONG,2011-01-21,SVC_AGIS_SQLADM,2016-04-25,a6fd6973-6628-4f18-9143-b7e694469149,POINT (-122.01150335273475 37.375514748362924),-122.01150335273475,37.375514748362924,0,0.2537200979468826,0.9274099469184875,23.0
PG&E 60kV,60.0,60.0,PG&E,Operational,Single,OH,PG&E_60_70kV,0.0,34.98187293,,Jim Woodward,,FTHONG,2011-01-26,SVC_AGIS_SQLADM,2016-04-25,f5c0501f-74ab-4586-bdd1-eae9f19b1b9e,POINT (-122.0294156041075 38.04168393709184),-122.0294156041075,38.04168393709184,0,0.2799490770210057,3.983951330184937,21.0
PG&E 60kV,60.0,60.0,PG&E,Operational,Single,OH,PG&E_60_70kV,0.0,129.75814173,,Jim Woodward,,FTHONG,2011-01-26,SVC_AGIS_SQLADM,2016-04-25,f45aa376-0b3f-4e11-821f-00e10f2da5be,POINT (-119.57188686003485 36.06884220748833),-119.57188686003485,36.06884220748833,0,0.0730967386229037,2.1801367740660087,24.0
PG&E 230kV,230.0,230.0,PG&E,Operational,Single,OH,PG&E_230kV,0.0,1319.27053089,,Solano County,,FTHONG,2011-01-27,SVC_AGIS_SQLADM,2016-04-25,7ef959e3-aca9-4b59-95d8-769fa01817d0,POINT (-121.83058911738974 38.12571663070348),-121.83058911738974,38.12571663070348,0,0.2849423312013889,10.031803131103516,82.0
PG&E 230kV,230.0,230.0,PG&E,Operational,Single,OH,PG&E_230kV,0.0,2548.07801456,,1/27/2011,,FTHONG,2011-01-27,SVC_AGIS_SQLADM,2016-04-25,04602433-2814-4ae2-836c-60d25556fa7a,POINT (-121.02895803916597 38.21468463169955),-121.02895803916597,38.21468463169955,0,0.2849719393057576,5.670187950134277,71.0
PG&E 60kV,60.0,60.0,PG&E,Operational,Single,OH,PG&E_60_70kV,1.0,4882.67589272,,Jim Woodward,,FTHONG,2011-01-27,SVC_AGIS_SQLADM,2016-04-25,6127368e-6a19-4d07-90d8-021fab1ba3ac,POINT (-119.95714804428526 36.001283869775904),-119.95714804428526,36.001283869775904,0,0.2315621112493336,3.0066425584000385,82.0
PG&E 60kV,60.0,60.0,PG&E,Operational,Single,OH,PG&E_60_70kV,1.0,2995.89642375,,Jim Woodward,,FTHONG,2011-01-27,SVC_AGIS_SQLADM,2016-04-25,e08f1e51-af48-4024-b771-b26b32f0360c,POINT (-122.14123442019724 40.405012197853104),-122.14123442019724,40.405012197853104,0,0.357843834447447,5.193009376525879,71.0
PG&E 60kV,60.0,60.0,PG&E,Operational,Single,OH,PG&E_60_70kV,0.0,300.85365027,,Jim Woodward,,FTHONG,2011-01-31,SVC_AGIS_SQLADM,2016-04-25,d59e93ef-3eb9-44fc-842a-39690aa133e6,POINT (-121.25618009919928 37.911538972436404),-121.25618009919928,37.911538972436404,0,0.0872030627417157,1.497069239616394,23.0
PG&E 60kV,60.0,60.0,PG&E,Operational,Single,OH,PG&E_60_70kV,0.0,30.89465286,,Jim Woodward,,FTHONG,2011-01-31,SVC_AGIS_SQLADM,2016-04-25,4d80e365-5417-4857-95b4-63f61a75889d,POINT (-122.00464120673695 39.55777846637457),-122.00464120673695,39.55777846637457,0,0.1437799136153157,0.9274099368729608,82.0
PG&E 60kV,60.0,60.0,PG&E,Operational,Single,OH,PG&E_60_70kV,1.0,2706.48141474,,Jim Woodward,,FTHONG,2011-01-31,SVC_AGIS_SQLADM,2016-04-25,16081da9-495a-4555-b09e-15245490173b,POINT (-121.41240223456661 37.740515826989146),-121.41240223456661,37.740515826989146,0,0.0757291945410756,3.634431838989258,23.0
PG&E 115kV,115.0,115.0,PG&E,Operational,Single,OH,PG&E_115kV,0.0,160.79010064,,Jim Woodward,,FTHONG,2011-02-01,SVC_AGIS_SQLADM,2016-04-25,afb0e151-e9ea-4817-b1b2-375862719372,POINT (-121.93377245011777 37.42594394329219),-121.93377245011777,37.42594394329219,0,0.0964534305601591,0.0,24.0
PG&E 60kV,60.0,60.0,PG&E,Operational,Single,OH,PG&E_60_70kV,1.0,7176.35218422,,Jim Woodward,,FTHONG,2011-02-01,SVC_AGIS_SQLADM,2016-04-25,ba68d5af-a234-4f49-8808-fd62c39a588f,POINT (-121.56702586779018 39.472158122858616),-121.56702586779018,39.472158122858616,0,0.121584448927196,3.599794387817383,23.0
PG&E 230kV,230.0,230.0,PG&E,Operational,Single,OH,PG&E_230kV,0.0,271.20830023,,Jim Woodward,,FTHONG,2011-02-01,SVC_AGIS_SQLADM,2016-04-25,f0b447b5-4d67-44bb-98de-91b99facb16d,POINT (-121.11866004254752 37.253311518217814),-121.11866004254752,37.253311518217814,0,0.129448580341037,1.4889664372529046,71.0
PG&E 60kV,60.0,60.0,PG&E,Operational,Single,OH,PG&E_60_70kV,1.0,3237.675027,,Jim Woodward,,FTHONG,2011-02-04,SVC_AGIS_SQLADM,2016-04-25,c66368f7-da29-4229-9f90-dc309036eeeb,POINT (-121.33311738019279 37.9404516588946),-121.33311738019279,37.9404516588946,0,0.1408801119577049,10.374351501464844,23.0
PG&E 70kV,70.0,70.0,PG&E,Operational,Single,OH,PG&E_60_70kV,0.0,63.10421763,,Jim Woodward,,FTHONG,2011-02-07,SVC_AGIS_SQLADM,2016-04-25,dabf8fca-2bee-4004-9dea-b3fd8f140535,POINT (-119.98579263180635 37.59353042849994),-119.98579263180635,37.59353042849994,0,0.4186975418345621,21.47067467580719,21.0
PG&E 70kV,70.0,70.0,PG&E,Operational,Single,OH,PG&E_60_70kV,1.0,3972.6687092,,Jim Woodward,,FTHONG,2011-02-08,SVC_AGIS_SQLADM,2016-04-25,e84dc5e0-577b-4ea9-ad72-e3a732d1aeed,POINT (-119.76840729697858 35.661319709905776),-119.76840729697858,35.661319709905776,0,0.1825439815359978,4.347834248310866,82.0
PG&E 115kV,115.0,115.0,PG&E,Operational,Single,OH,PG&E_115kV,1.0,6405.88817978,,BING,,FTHONG,2011-02-11,SVC_AGIS_SQLADM,2016-04-25,b523d62c-5f17-462b-93c4-473a1b4bb383,POINT (-120.53524617891377 38.06391883319894),-120.53524617891377,38.06391883319894,0,0.4492025658662998,10.162265435013047,41.0
PG&E 60kV,60.0,60.0,PG&E,Operational,Single,OH,PG&E_60_70kV,0.0,278.26242671,,Jim Woodward,,FTHONG,2011-02-11,SVC_AGIS_SQLADM,2016-04-25,a304dde1-4d62-4b8e-89de-ff8b4dde7132,POINT (-121.07036208970722 38.64643090278837),-121.07036208970722,38.64643090278837,0,0.3191374844417532,10.096575736999512,71.0
PG&E 115kV,115.0,115.0,PG&E,Operational,Single,OH,PG&E_115kV,2.0,10123.10003284,,Jim Woodward,,FTHONG,2011-02-11,SVC_AGIS_SQLADM,2016-04-25,db160922-7395-42b1-98d0-a66e58a39176,POINT (-118.99021701094952 37.01733503656784),-118.99021701094952,37.01733503656784,0,0.4574401616445725,22.1325836837004,42.0
PG&E 115kV,115.0,115.0,PG&E,Operational,Single,OH,PG&E_115kV,0.0,103.20846808,,Jim Woodward,,FTHONG,2011-02-11,SVC_AGIS_SQLADM,2016-04-25,efebd6a3-b271-407e-be27-7bd5b86516a7,POINT (-121.12826612897837 39.572388428431495),-121.12826612897837,39.572388428431495,0,0.5121114141724319,16.477498103101816,42.0
PG&E 60kV,60.0,60.0,PG&E,Operational,Single,OH,PG&E_60_70kV,0.0,673.76784957,,Jim Woodward,,FTHONG,2011-02-14,SVC_AGIS_SQLADM,2016-04-25,8cfa2516-213b-4439-85c8-58ba8ec52de9,POINT (-121.62606680874114 37.77691022411603),-121.62606680874114,37.77691022411603,0,0.2366713388361107,12.977774620056152,71.0
PG&E 60kV,60.0,60.0,PG&E,Operational,Single,OH,PG&E_60_70kV,0.0,2366.23931964,Mill St.-Trinity,PG&E Historical Map,,FTHONG,2010-02-25,SVC_AGIS_SQLADM,2016-04-25,ddfc89d3-d65f-46a8-9f32-60a963922255,POINT (-122.93693109671145 40.72015008085352),-122.93693109671145,40.72015008085352,0,0.3636750761535484,6.164763450622559,21.0
PG&E 60kV,60.0,60.0,PG&E,Operational,Single,OH,PG&E_60_70kV,11.0,55684.32897483,Lewiston-French Gulch,PG&E Historical Map,,FTHONG,2010-02-24,SVC_AGIS_SQLADM,2016-04-25,10a30a34-77c1-4174-85de-579b04cff266,POINT (-122.7169848495032 40.71359494960029),-122.7169848495032,40.71359494960029,0,0.5357049623846026,33.398651123046875,71.0
PG&E 60kV,60.0,60.0,PG&E,Operational,Single,OH,PG&E_60_70kV,0.0,1251.75135325,,Jim Woodward,,FTHONG,2011-05-10,SVC_AGIS_SQLADM,2016-04-25,876a576a-50c4-45e0-ad25-710b411ae958,POINT (-121.27952827943359 37.961655954702685),-121.27952827943359,37.961655954702685,0,0.0935332708528584,5.669351100921631,24.0
PG&E 60kV,60.0,60.0,PG&E,Operational,Single,OH,PG&E_60_70kV,2.0,11283.50803307,,Jim Woodward,,FTHONG,2011-05-10,SVC_AGIS_SQLADM,2016-04-25,f0e6b3c8-cad5-4d97-bfec-17784babc49b,POINT (-122.04126690615477 37.97738077402507),-122.04126690615477,37.97738077402507,0,0.1652960992706691,2.5278220176696777,23.0
PG&E 60kV,60.0,60.0,PG&E,Operational,Single,OH,PG&E_60_70kV,0.0,84.19538235,,Jim Woodward,,FTHONG,2011-05-10,SVC_AGIS_SQLADM,2016-04-25,58adb6dc-81dc-4f76-b596-ccefef4be5c8,POINT (-122.4001216175462 37.783026459567594),-122.4001216175462,37.783026459567594,0,0.4203686914475672,0.9274099469184875,24.0
PG&E 60kV,60.0,60.0,PG&E,Operational,Single,OH,PG&E_60_70kV,6.0,33902.28365041,,BING,,FTHONG,2010-07-12,SVC_AGIS_SQLADM,2016-04-25,2bf6f8ff-6ad6-4dfb-8464-d14317baa515,POINT (-120.31166464493343 37.56252852997703),-120.31166464493343,37.56252852997703,0,0.3037084242260839,6.55985179416343,71.0
PG&E 60kV,60.0,60.0,PG&E,Operational,Single,OH,PG&E_60_70kV,3.0,14206.42088859,,Google Earth,,JGILBREA,2011-09-20,SVC_AGIS_SQLADM,2016-04-25,b5fb1adc-3cfc-472a-ad00-63f216adb914,POINT (-120.1245822484882 36.39293271688071),-120.1245822484882,36.39293271688071,0,0.6430564580864645,1.4788002967834473,82.0
PG&E 60kV,60.0,60.0,PG&E,Operational,Single,OH,PG&E_60_70kV,0.0,2142.59909962,,Google & BING,,FTHONG,2010-11-16,SVC_AGIS_SQLADM,2016-04-25,1814ed1c-4d6c-4a61-97a1-ae5c08d6bba5,POINT (-121.2577486095062 37.94973416499763),-121.2577486095062,37.94973416499763,0,0.202928870292887,3.018065452575684,24.0
PG&E 230kV,230.0,230.0,PG&E,Operational,Single,OH,PG&E_230kV,0.0,2639.31769481,,Google & BING,,FTHONG,2010-11-16,SVC_AGIS_SQLADM,2016-04-25,9ed025f0-7805-455b-b3f7-d6107af9df9b,POINT (-121.07735107157443 37.06702532998099),-121.07735107157443,37.06702532998099,0,0.1639894021084616,22.084592819213867,71.0
PG&E 230kV,230.0,230.0,PG&E,Operational,Single,OH,PG&E_230kV,0.0,1331.55245478,,Google & BING,,FTHONG,2010-11-16,SVC_AGIS_SQLADM,2016-04-25,048815fb-6ef6-43f2-bc9e-9cf76c09f60e,POINT (-121.07715858404983 37.067600857030314),-121.07715858404983,37.067600857030314,0,0.1753290583867701,23.603628158569336,71.0
PG&E 230kV,230.0,230.0,PG&E,Operational,Single,OH,PG&E_230kV,0.0,2205.20719778,,Google & BING,,FTHONG,2010-11-16,SVC_AGIS_SQLADM,2016-04-25,6d6a1f01-c0e5-4162-8933-a9f809b400c0,POINT (-121.07798536770372 37.067737421208435),-121.07798536770372,37.067737421208435,0,0.1836887113036334,11.581328392028809,71.0
PG&E 230kV,230.0,230.0,PG&E,Operational,Single,OH,PG&E_230kV,0.0,1526.2049758,,Google & BING,,FTHONG,2010-11-16,SVC_AGIS_SQLADM,2016-04-25,c1a6c07e-20f9-4fdf-a1f1-09f94343d790,POINT (-121.07325401987788 37.06819932761754),-121.07325401987788,37.06819932761754,0,-0.254140044334333,0.0,11.0
PG&E 230kV,230.0,230.0,PG&E,Operational,Single,OH,PG&E_230kV,3.0,16829.26692795,Carberry-Hatchet Ridge Wind,"Shasta County EIR, BING Aerial",,FTHONG,2011-12-22,SVC_AGIS_SQLADM,2016-04-25,57d6e4a1-881b-4a7e-b885-a14d0287cfc9,POINT (-121.77523372858394 40.87480194831755),-121.77523372858394,40.87480194831755,0,0.6941358715405578,1.2264217138290403,42.0
PG&E 60kV,60.0,60.0,PG&E,Operational,Single,OH,PG&E_60_70kV,0.0,919.47668842,South Loop,BING Aerial,,FTHONG,2011-12-23,SVC_AGIS_SQLADM,2016-04-25,8914bc8c-a14b-4d60-a3fc-db017fecd478,POINT (-121.94489729121626 37.36415414954644),-121.94489729121626,37.36415414954644,0,0.0795517178026823,1.16679584980011,24.0
PG&E 60kV,60.0,60.0,PG&E,Operational,Single,OH,PG&E_60_70kV,7.0,38567.69986834,Mc Arthur-Pit 1 Ph,"Google Earth, Exisitng TLine",,FTHONG,2010-03-09,SVC_AGIS_SQLADM,2016-04-25,7361f20b-7afb-47cc-a2a3-75c2f49ab6db,POINT (-121.45437701681422 41.02125903829512),-121.45437701681422,41.02125903829512,0,0.3492010873168468,13.089155197143556,81.0
PG&E 60kV,60.0,60.0,PG&E,Operational,Single,OH,PG&E_60_70kV,12.0,61487.76072124,Antler-Mt. Gate Jct.,PG&E Historical Map,,FTHONG,2010-03-04,SVC_AGIS_SQLADM,2016-04-25,4282bf24-e0b1-4ff0-a624-ca70491c2edf,POINT (-122.33094227432842 40.82363081010487),-122.33094227432842,40.82363081010487,0,0.4900814835627986,6.174095627470086,42.0
PG&E 60kV,60.0,60.0,PG&E,Operational,Single,OH,PG&E_60_70kV,3.0,18452.74575131,Dog Creek Tap-Antler,PG&E Historical Map,,FTHONG,2010-03-04,SVC_AGIS_SQLADM,2016-04-25,71a6fe58-3d98-48c1-ae79-afcb9584248e,POINT (-122.39798897908504 40.91338582626818),-122.39798897908504,40.91338582626818,0,0.8652902352343883,4.115757230114745,42.0
PG&E 230kV,230.0,230.0,PG&E,Operational,Single,OH,PG&E_230kV,4.0,18608.03994266,Pit 1 Ph-Hat Creek 2,Digital Globe & ESRI,,DWHITEHORN; FTHONG,2009-04-10,SVC_AGIS_SQLADM,2016-04-25,04d8a545-88a6-4151-ad82-d28c96ee24c1,POINT (-121.52202464243975 40.97531050973273),-121.52202464243975,40.97531050973273,0,0.531821191358561,8.377123832702637,42.0
PG&E 230kV,230.0,230.0,PG&E,Operational,Single,OH,PG&E_230kV,3.0,18287.86372337,Pit 1 Ph-Hat Creek 2,Digital Globe; ESRI; NAIP,,DWHITEHORN; FTHONG,2009-04-10,SVC_AGIS_SQLADM,2016-04-25,a8bc92a0-924a-4b9e-8365-80536d0863ce,POINT (-121.52169568578114 40.97520710838173),-121.52169568578114,40.97520710838173,0,0.5063841242197011,4.786245346069336,42.0
PG&E 60kV,60.0,60.0,PG&E,Operational,Single,OH,PG&E_60_70kV,3.0,14797.41168184,Burney-Ultra Power Tap,PG&E Historical Map & BING BIRTH'S EYE VIEW,,FTHONG,2010-03-03,SVC_AGIS_SQLADM,2016-04-25,f10ec120-40ca-4dfd-9a00-028ac0251c22,POINT (-121.66011198544076 40.9029557343149),-121.66011198544076,40.9029557343149,0,0.2588708644754312,2.22302794456482,81.0
PG&E 60kV,60.0,60.0,PG&E,Operational,Single,OH,PG&E_60_70kV,1.0,5475.88375514,Ultra Power Tap-Burney,PG&E Historical Map,,FTHONG,2010-03-03,SVC_AGIS_SQLADM,2016-04-25,48b85587-822c-4690-aebc-0467865c6469,POINT (-121.67098450233954 40.8949420117569),-121.67098450233954,40.8949420117569,0,0.3310459673447232,2.4524710178375244,81.0
PG&E 60kV,60.0,60.0,PG&E,Operational,Single,OH,PG&E_60_70kV,20.0,105176.68322919,Rising River Tap-Halls Flat,PG&E Historical Map,,FTHONG,2010-03-03,SVC_AGIS_SQLADM,2016-04-25,aad6ab2e-3706-407d-b338-b04e9cfe2015,POINT (-121.40156048452833 40.85051502078594),-121.40156048452833,40.85051502078594,0,0.2795577948442009,2.620028018951416,52.0
PG&E 60kV,60.0,60.0,PG&E,Operational,Single,OH,PG&E_60_70kV,15.0,77525.70961757,Halls Flat-Bogard,PG&E Historical Map,,FTHONG,2010-03-03,SVC_AGIS_SQLADM,2016-04-25,fdb3a51e-43a1-4d7a-b749-f9fdf8e9f454,POINT (-121.18495141674686 40.66612376299071),-121.18495141674686,40.66612376299071,0,0.4405528495787316,4.103604773692617,42.0
PG&E 230kV,230.0,230.0,PG&E,Operational,Single,OH,PG&E_230kV,44.0,229905.26382827,Carberry-Cottonwood,Digital Globe & ESRI,,DWHITEHORN; FTHONG,2009-04-10,SVC_AGIS_SQLADM,2016-04-25,d9e80cfc-d796-45e7-bdec-65d9dfb9ae65,POINT (-122.03249873907781 40.65439071814489),-122.03249873907781,40.65439071814489,0,0.8557944311979033,4.878378391265869,43.0
PG&E 230kV,230.0,230.0,PG&E,Operational,Single,OH,PG&E_230kV,13.0,67732.72979208,Hat Creek 2-Carberry,Digital Globe; ESRI; NAIP,,DWHITEHORN; FTHONG,2009-04-10,SVC_AGIS_SQLADM,2016-04-25,113ddc4d-c788-4de6-af32-9e448abdad80,POINT (-121.65080326645075 40.90999765189596),-121.65080326645075,40.90999765189596,0,0.4235407621804147,1.5379459857940674,81.0
PG&E 230kV,230.0,230.0,PG&E,Operational,Single,OH,PG&E_230kV,7.0,36392.10711157,Pit 4-Round Mt. Tap,NAIP,,FTHONG,2009-04-24,SVC_AGIS_SQLADM,2016-04-25,38543449-9d2c-4a76-b068-d916c44e2269,POINT (-121.902888408324 40.964104794744834),-121.902888408324,40.964104794744834,0,0.5522473682700858,3.794174489575972,71.0
PG&E 60kV,60.0,60.0,PG&E,Operational,Single,OH,PG&E_60_70kV,0.0,424.77109968,,ESRI,,FTHONG,2010-03-02,SVC_AGIS_SQLADM,2016-04-25,c0c6d0be-2be5-4b27-9238-7358ffb65cb3,POINT (-122.02073346157076 40.57134725682619),-122.02073346157076,40.57134725682619,0,0.2986074351095009,8.631409645080566,71.0
PG&E 115kV,115.0,115.0,PG&E,Operational,Single,OH,PG&E_115kV,6.0,31075.86490219,,NAIP,,FTHONG,2009-03-27,SVC_AGIS_SQLADM,2016-04-25,f072dae6-89c7-4a43-bade-22c2f00a58d8,POINT (-122.30061183410626 40.42768929586669),-122.30061183410626,40.42768929586669,0,0.6255028546940017,7.476572513580322,52.0
PG&E 60kV,60.0,60.0,PG&E,Operational,Single,OH,PG&E_60_70kV,3.0,16696.0667911,Canby Tap-Benton,PG&E Historical Map,,FTHONG,2010-03-04,SVC_AGIS_SQLADM,2016-04-25,043b5d60-6052-449c-b054-531d851a6270,POINT (-122.36885730551305 40.56503978735005),-122.36885730551305,40.56503978735005,0,0.038372738995041,1.2207303047180176,23.0
PG&E 115kV,115.0,115.0,PG&E,Operational,Single,OH,PG&E_115kV,8.0,40516.41090415,Trinity-Lewiston,TOPO,,FTHONG,2010-02-23,SVC_AGIS_SQLADM,2016-04-25,8674630f-fe46-4e4c-a2d4-1336e76100b9,POINT (-122.87161974575362 40.70654609887503),-122.87161974575362,40.70654609887503,0,0.5079651914549306,9.042938232421877,42.0
PG&E 115kV,115.0,115.0,PG&E,Operational,Single,OH,PG&E_115kV,5.0,24322.17577546,Weaverville-Douglas City,BING Aerial,,FTHONG,2011-03-16,SVC_AGIS_SQLADM,2016-04-25,6c8b62f6-b60a-43f2-a9fb-a3eafaa4c345,POINT (-122.93790376517887 40.67397225855853),-122.93790376517887,40.67397225855853,0,0.77828729136483,33.49086380004883,42.0
PG&E 60kV,60.0,60.0,PG&E,Operational,Single,OH,PG&E_60_70kV,17.0,89762.06650073,Big Bar-Mill St.,PG&E Historical Map,,FTHONG,2010-02-25,SVC_AGIS_SQLADM,2016-04-25,350fe7b9-da63-49bc-81e5-76145aa3bf1c,POINT (-123.07464768209103 40.74686304035319),-123.07464768209103,40.74686304035319,0,0.46905621065028,3.701222563916199,52.0
PG&E 60kV,60.0,60.0,PG&E,Operational,Single,OH,PG&E_60_70kV,8.0,42163.36225568,Ridge Cabin-Grouse Creek,PG&E Historical Map,,FTHONG,2010-02-25,SVC_AGIS_SQLADM,2016-04-25,3da8d164-a2e1-48f7-a96e-315e9263c0b0,POINT (-123.59919531065978 40.719338067383156),-123.59919531065978,40.719338067383156,0,0.5250603055481105,39.073863483908376,52.0
PG&E 60kV,60.0,60.0,PG&E,Operational,Single,OH,PG&E_60_70kV,1.0,4398.19041734,Big Creek Tap-Hyampom,NAIP,,FTHONG,2009-03-27,SVC_AGIS_SQLADM,2016-04-25,598c28d7-742c-41c4-9c0c-989788f3d812,POINT (-123.49400974170365 40.64173194121056),-123.49400974170365,40.64173194121056,0,0.8240144657581996,20.01011507401351,42.0
PG&E 60kV,60.0,60.0,PG&E,Operational,Single,OH,PG&E_60_70kV,5.0,28411.03325825,Janes Creek-Sierra Pacific Lumber Tap,PG&E Historical Map,,FTHONG,2010-02-25,SVC_AGIS_SQLADM,2016-04-25,7769948a-b351-4175-8dfb-500b6d50de31,POINT (-124.0603845245911 40.87571828783107),-124.0603845245911,40.87571828783107,0,0.8575557050298698,6.109857082366943,42.0
PG&E 60kV,60.0,60.0,PG&E,Operational,Double,OH,PG&E_60_70kV,10.0,51875.6276466,Arcata Tap-Fairhaven,PG&E Historical Map,,FTHONG,2010-02-25,SVC_AGIS_SQLADM,2016-04-25,d5c999b0-46a4-4bff-b619-a74867af15bf,POINT (-124.15059167406231 40.84484364851681),-124.15059167406231,40.84484364851681,0,-0.2736598149850384,0.0,11.0
PG&E 60kV,60.0,60.0,PG&E,Operational,Single,OH,PG&E_60_70kV,0.0,2110.093695,Lousiana Pacific-Fairhaven,PG&E Historical Map,,FTHONG,2010-02-25,SVC_AGIS_SQLADM,2016-04-25,7b407690-8a2f-4fb1-afbb-0323db5b7d97,POINT (-124.1967514407167 40.80318046764407),-124.1967514407167,40.80318046764407,0,0.4628315278296601,3.070530414581299,22.0
PG&E 115kV,115.0,115.0,PG&E,Operational,Single,OH,PG&E_115kV,0.0,1222.23090982,,NAIP,,FTHONG,2009-03-13,SVC_AGIS_SQLADM,2016-04-25,b5bbea5a-8c21-4a83-863b-c53b3c273350,POINT (-123.77998417922008 40.481112684748766),-123.77998417922008,40.481112684748766,0,0.6672821794835374,12.359254769004869,42.0
PG&E 115kV,115.0,115.0,PG&E,Operational,Single,OH,PG&E_115kV,18.0,96598.00138448,Bridgeville Tap-Low Gap,NAIP,,FTHONG,2009-03-13,SVC_AGIS_SQLADM,2016-04-25,063b828c-67ee-4be7-9a76-c87b8214e097,POINT (-123.6179793144378 40.47580187695258),-123.6179793144378,40.47580187695258,0,0.8695978284163154,9.225920424238366,42.0
PG&E 60kV,60.0,60.0,PG&E,Operational,Single,OH,PG&E_60_70kV,5.0,24358.34763907,Eureka E Tap-Humboldt Bay,PG&E Historical Map,,FTHONG,2010-02-25,SVC_AGIS_SQLADM,2016-04-25,7acc7dcf-4d52-49da-ae01-053f5cbb58eb,POINT (-124.18171293138145 40.75330707672912),-124.18171293138145,40.75330707672912,0,0.5991295730422154,10.983091354370115,22.0
PG&E 60kV,60.0,60.0,PG&E,Operational,Single,OH,PG&E_60_70kV,1.0,6063.53923817,Rio Dell Tap-Carlotta,PG&E Historical Map,,FTHONG,2010-02-25,SVC_AGIS_SQLADM,2016-04-25,01921ecf-fb55-490e-a00b-2f3b958a1e73,POINT (-124.07157312089696 40.545711335796746),-124.07157312089696,40.545711335796746,0,0.6177938607436986,14.367223739624023,21.0
PG&E 34.5kV,34.5,34.5,PG&E,Operational,Single,OH,PG&E_34.5kV,1.0,5295.07825274,Collins Pine Co.-Chester,"Google Earth, Exisitng TLine",,FTHONG,2010-03-09,SVC_AGIS_SQLADM,2016-04-25,37b4ca87-1215-47ce-93ca-3cd6934e9cd5,POINT (-121.23564281792144 40.30001878232822),-121.23564281792144,40.30001878232822,0,0.3576556805656236,1.854334168853263,22.0
PG&E 115kV,115.0,115.0,PG&E,Operational,Single,OH,PG&E_115kV,8.0,40471.44248631,,Jim Woodward,,FTHONG,2012-04-03,SVC_AGIS_SQLADM,2016-04-25,4c702f1d-b400-4ad8-afb7-3eae2f0a090f,POINT (-119.50233729618719 35.59882782579577),-119.50233729618719,35.59882782579577,0,0.4853858784893268,2.461153268814087,82.0
PG&E 60kV,60.0,60.0,PG&E,Operational,Double,OH,PG&E_60_70kV,2.0,11633.01684359,Gold Hill-Golflinks Tap,Digital Globe,,FTHONG,2009-02-13,SVC_AGIS_SQLADM,2016-04-25,45cf1a6c-04d7-41d3-a47d-627100f13ed5,POINT (-121.1250434320872 38.65811442286375),-121.1250434320872,38.65811442286375,0,0.4868915105339049,4.776047229766846,23.0
